id,customer_id,order_date,status,total_amount
747,639,2023-11-13,completed,808.12
748,378,2023-07-02,refunded,102.34
749,376,2024-11-04,refunded,40.33
750,190,2023-03-28,refunded,414.12
751,1154,2024-10-04,completed,1089.64
752,178,2023-06-08,completed,363.95
753,104,2023-03-29,pending,1509.04
754,1124,2023-07-20,pending,1020.55
755,667,2023-04-16,completed,1418.68
756,526,2023-10-20,completed,423.92
757,885,2023-08-30,completed,243.44
758,460,2024-01-22,completed,210.1
759,154,2024-01-28,completed,865.1
760,876,2023-01-01,completed,113.42
761,212,2023-04-02,completed,122.25
762,664,2023-04-29,cancelled,345.38
763,1139,2023-05-23,pending,691.31
764,1124,2023-03-10,cancelled,293.48
765,433,2023-08-18,completed,1259.36
766,937,2024-02-06,Completed,1432.67
767,736,2023-08-14,completed,18.73
768,576,2023-08-29,completed,819.61
769,168,2023-12-09,completed,365.5
770,452,2024-02-05,pending,1124.8
771,783,2023-08-30,pending,840.37
772,1184,2023-06-11,cancelled,666.67
773,6,2023-10-26,completed,526.62
774,862,2023-01-18,completed,122.95
775,1016,2023-12-26,completed,2449.2
776,1142,2024-11-18,completed,182.54
777,509,2023-10-18,shipped,1803.74
778,143,2023-03-21,completed,961.59
779,326,2024-05-31, shipped,381.69
780,1021,2023-04-03,completed,333.58
781,1054,2023-05-22,refunded,116.94
782,765,2023-04-17,refunded,601.28
783,148,2024-10-07,completed,111.35
784,147,2024-12-17,cancelled,
785,574,2024-02-20,completed,718.39
786,706,2024-03-26,shipped,570.3
787,39,2024-04-16,cancelled,629.64
788,824,2024-03-21,pending,740.53
789,654,2024-02-02,pending,442.03
790,15,2024-12-21,completed,492.92
791,115,2024-06-19,pending,1935.37
792,546,2023-03-06,shipped,1220.37
793,868,2023-10-14,completed,932.03
794,991,2024-12-12,completed,381.78
795,518,2023-10-22,pending,69.15
796,355,2023-05-29,shipped,854.87
797,1162,2024-09-25,completed,628.25
798,551,2024-03-30,cancelled,483.91
799,379,2024-02-15,shipped,548.8
800,531,2023-11-03,Completed,193.85
801,15,2023-04-01,completed,254.86
802,363,2023-10-08,completed,1222.09
803,619,2023-11-16,pending,
804,1103,2024-11-10,completed,1101.94
805,886,2023-08-13,completed,1555.53
806,938,2023-04-19,shipped,841.64
807,654,2023-11-09,shipped,811.31
808,133,2024-12-28,pending,252.7
809,470,2023-12-19,completed,290.07
810,1197,2023-10-04,pending,409.71
811,54,2024-05-01,completed,154.43
812,1056,2024-04-18,completed,
813,822,2023-08-07,shipped,626.47
814,341,2024-12-07,shipped,388.58
815,934,2024-03-08,completed,669.86
816,1005,2023-02-12,pending,1218.89
817,52,2023-10-25,completed,665.86
818,128,2024-11-04,completed,818.08
819,799,2023-10-15,completed,109.11
820,1199,2024-02-19,completed,1203.66
821,29,2024-03-23,shipped,105.67
822,799,2024-05-29,cancelled,365.37
823,164,2024-09-28,shipped,203.88
824,781,2023-04-19,completed,69.69
825,748,2024-01-13,completed,639.31
826,109,2024-01-25,completed,871.09
827,817,2023-04-22,shipped,1583.16
828,1077,2024-05-06,completed,711.63
829,1037,2023-03-28,completed,268.91
830,35,2023-11-30,pending,380.58
831,296,2023-08-30,shipped,84.42
832,289,2023-04-24,completed,416.23
833,544,2024-08-23,Completed,563.69
834,172,2023-06-28,shipped,844.07
835,1026,2023-07-06,completed,1016.53
836,933,2024-09-15,completed,823.6
837,971,2024-10-02,cancelled,242.47
838,238,2023-01-26,completed,179.97
839,18,2023-07-22,completed,964.31
840,1093,2024-06-01,completed,66.48
841,347,2024-07-22,completed,2116.16
842,788,2024-12-30,completed,293.02
843,1092,2024-02-09,completed,1322.4
844,44,2023-01-06,completed,343.76
845,7,2024-09-29,completed,886.31
846,7,2023-04-28,cancelled,186.73
847,188,2023-03-30,refunded,590.95
848,62,2024-05-07,completed,91.65
849,984,2024-03-16,completed,740.81
850,728,2023-02-13,pending,183.39
851,1177,2023-05-04,refunded,214.22
852,962,2024-03-06,cancelled,398.25
853,1156,2023-07-06,Completed,470.88
854,287,2024-05-14,completed,845.02
855,346,2023-10-28,completed,783.47
856,1020,2024-03-05,pending,640.5
857,294,2023-12-13,completed,1099.47
858,69,2023-09-24,completed,767.12
859,803,2023-09-07,completed,809.1
860,962,2024-05-24,completed,212.31
861,1162,2024-01-11,completed,1160.22
862,1114,2024-03-09,completed,
863,145,2024-02-26,shipped,664.8
864,927,2023-06-01,shipped,1033.2
865,1016,2024-10-28,shipped,555.28
866,838,2024-02-16,completed,1638.34
867,984,2024-06-08,PENDING,618.2
868,1006,2024-10-05,shipped,540.25
869,536,2024-11-06,completed,771.33
870,49,2024-05-01,completed,1874.48
871,548,2024-07-28,shipped,353.52
872,243,2023-12-11,completed,733.79
873,137,2024-06-22,completed,377.0
874,150,2023-08-23,completed,539.69
875,837,2024-06-03,completed,
876,606,2023-03-04,Completed,793.3
877,648,2024-10-29,completed,578.81
878,895,2023-06-28,completed,1017.59
879,658,2024-04-24, shipped,1223.75
880,757,2023-01-09,completed,1355.81
881,104,2023-04-24,completed,389.97
882,1022,2024-12-21,completed,772.47
883,539,2024-08-31,pending,1416.83
884,187,2023-06-12,refunded,265.93
885,976,2023-04-06,completed,628.45
886,882,2024-08-17,completed,282.86
887,64,2024-12-23,completed,1857.55
888,232,2023-05-04,completed,1405.59
889,19,2024-04-29,cancelled,872.89
890,325,2023-07-27,completed,862.85
891,120,2024-06-27,refunded,308.31
892,852,2023-11-02,completed,1521.78
893,628,2023-04-02,completed,452.93
894,1177,2023-08-25,cancelled,336.27
895,900,2024-01-29,completed,1270.79
896,734,2024-08-05,pending,
897,612,2023-01-16,completed,348.8
898,66,2024-11-30,cancelled,1060.0
899,85,2024-04-19,completed,196.12
900,740,2024-09-30,completed,880.74
901,6,2024-11-09,pending,634.03
902,51,2023-04-23,completed,997.75
903,263,2023-03-10,completed,811.21
904,1061,2024-07-20,pending,2665.45
905,551,2023-05-18,completed,680.25
906,852,2023-04-19,cancelled,416.71
907,494,2023-12-09,shipped,581.38
908,208,2024-10-28,shipped,804.8
909,446,2024-08-03,completed,1787.75
910,111,2024-01-14,completed,922.4
911,925,2023-05-24,refunded,293.51
912,221,2023-09-03,completed,5187.87
913,452,2024-05-17,completed,1188.52
914,1177,2023-04-25,completed,278.08
915,711,2024-01-18,completed,213.82
916,551,2023-01-09,completed,176.37
917,652,2023-08-26,pending,557.77
918,941,2023-07-01,pending,576.4
919,306,2024-05-12,cancelled,329.72
920,764,2024-10-29,completed,150.89
921,1048,2023-04-17,completed,218.46
922,687,2024-08-05,completed,935.86
923,536,2024-04-23,pending,459.3
924,175,2024-12-08,completed,242.93
925,298,2024-10-27,completed,632.32
926,1136,2023-03-15,completed,727.28
927,650,2024-06-26,pending,787.69
928,362,2024-03-08,pending,614.02
929,503,2023-03-24,cancelled,542.87
930,694,2023-07-07,completed,1344.59
931,646,2024-11-07,refunded,227.29
932,840,2024-02-01,completed,487.43
933,309,2023-09-05,completed,
934,780,2023-08-22,completed,436.66
935,532,2024-09-03,completed,667.01
936,1129,2023-07-26,completed,1052.57
937,190,2023-04-26,completed,84.32
938,179,2024-02-23,Completed,652.01
939,554,2024-12-25,shipped,1968.35
940,611,2023-05-14,pending,831.67
941,830,2023-07-06,shipped,188.42
942,485,2023-12-09,completed,437.33
943,1097,2023-05-26,completed,851.62
944,570,2024-04-20,pending,343.38
945,156,2023-07-05,completed,710.48
946,144,2023-04-04,completed,679.43
947,1169,2023-07-10,completed,551.32
948,161,2024-11-10,shipped,168.7
949,1138,2024-11-13,completed,311.64
950,334,2024-01-05,shipped,2102.52
951,113,2023-10-20,completed,413.76
952,366,2024-08-21,completed,456.73
953,738,2023-05-22,completed,454.75
954,514,2024-04-22,completed,1034.27
955,943,2024-05-11,completed,475.49
956,734,2024-06-02,shipped,561.25
957,481,2023-06-09,completed,80157.95
958,762,2024-06-06,completed,1117.12
959,1166,2024-03-22,shipped,563.3
960,495,2024-09-30,completed,611.93
961,185,2023-05-08,completed,358.01
962,491,2024-03-23,completed,722.86
963,1009,2024-08-28,completed,881.79
964,262,2023-07-23,completed,926.14
965,1139,2024-06-26,shipped,1889.16
966,706,2023-03-14,completed,292.2
967,722,2024-06-08,PENDING,581.67
968,381,2024-03-18,completed,478.03
969,1105,2023-05-21, shipped,1664.89
970,44,2023-02-18,pending,951.69
971,359,2024-06-28,completed,121.21
972,503,2023-06-26,completed,332.21
973,573,2023-12-30,completed,432.71
974,569,2023-02-14,refunded,141.49
975,178,2024-12-04,refunded,616.1
976,271,2024-02-05,completed,371.57
977,115,2024-11-11,pending,1944.65
978,687,2023-04-28,completed,718.52
979,422,2023-05-31,completed,418.8
980,679,2024-03-21,shipped,241.61
981,708,2024-03-17,completed,543.48
982,843,2024-07-31,completed,1569.02
983,657,2024-11-08,pending,482.47
984,778,2024-08-22,completed,547.25
985,705,2023-04-13,shipped,1225.97
986,783,2023-08-14,completed,703.17
987,740,2024-10-29,completed,1019.63
988,380,2024-02-05,Completed,756.39
989,296,2024-09-24,refunded,725.53
990,945,2024-02-15,completed,114.03
991,412,2023-02-06,completed,210.86
992,659,2023-12-12,shipped,648.15
993,237,2024-08-25,refunded,262.75
994,518,2024-04-23,cancelled,543.93
995,636,2023-04-07,Completed,192.53
996,752,2023-06-03,completed,1232.88
997,632,2024-09-15,completed,292.15
998,433,2024-12-15,pending,240.93
999,1155,2024-07-03,cancelled,152.03
1000,616,2023-03-13,pending,918.73
1001,970,2024-03-28,Completed,543.34
1002,885,2024-08-28,completed,1201.76
1003,670,2024-04-12,completed,360.11
1004,1064,2024-03-09,completed,205.53
1005,154,2023-12-08,completed,524.39
1006,1106,2023-06-28,completed,1369.62
1007,1021,2023-07-24,shipped,110.86
1008,605,2024-06-28,cancelled,691.35
1009,881,2023-02-20,pending,744.28
1010,625,2023-03-03,cancelled,1525.23
1011,323,2023-10-17,pending,
1012,960,2024-07-19,shipped,102.58
1013,296,2024-04-24,completed,391.27
1014,378,2024-03-06,shipped,1009.37
1015,624,2024-01-25,completed,571.06
1016,1005,2023-03-22,completed,802.78
1017,461,2023-08-31,completed,218.26
1018,593,2023-02-28,pending,459.38
1019,50,2024-07-07,pending,587.56
1020,140,2024-07-02,refunded,130.01
1021,68,2023-07-08,refunded,584.88
1022,87,2023-08-02,cancelled,425.13
1023,1043,2023-08-20,completed,3022.96
1024,1011,2024-10-11,cancelled,553.31
1025,987,2023-12-23,pending,1582.2
1026,67,2024-07-10,cancelled,798.39
1027,94,2023-11-24,completed,501.9
1028,337,2024-05-24,completed,1425.02
1029,679,2024-01-21,Cancelled ,188.54
1030,401,2023-07-23,completed,383.9
1031,586,2024-10-01,completed,1052.11
1032,208,2024-06-01,completed,47.3
1033,877,2024-07-15,Completed,539.04
1034,377,2024-11-23,completed,535.42
1035,80,2023-07-01,refunded,674.55
1036,892,2023-03-08,cancelled,463.47
1037,1084,2024-03-01,cancelled,1022.1
1038,18,2023-08-27,completed,285.84
1039,525,2023-11-15,completed,1124.29
1040,993,2023-06-21,completed,212.08
1041,848,2023-10-18,completed,714.94
1042,1028,2023-10-15,completed,1310.4
1043,499,2023-09-13,pending,263.67
1044,447,2024-06-25,refunded,325.01
1045,852,2024-03-08,completed,1151.9
1046,185,2023-12-13,completed,639.72
1047,288,2023-03-24,Completed,104.01
1048,722,2024-02-21,completed,658.62
1049,803,2023-05-08,Completed,902.12
1050,144,2023-08-18,completed,1185.21
1051,610,2023-10-30,completed,702.29
1052,438,2023-04-14,completed,817.84
1053,603,2023-10-12,cancelled,1689.36
1054,1151,2023-07-14,completed,1074.03
1055,92,2024-09-12,completed,449.77
1056,1195,2024-09-19,completed,498.28
1057,540,2023-01-04,completed,1273.73
1058,927,2024-03-15,completed,691.59
1059,510,2024-04-12,pending,616.72
1060,374,2023-10-03,cancelled,438.3
1061,925,2023-12-09,shipped,1240.35
1062,826,2024-07-30,completed,277.97
1063,173,2023-10-03,completed,384.67
1064,847,2023-02-17,completed,1237.65
1065,904,2023-09-29,completed,1227.21
1066,466,2023-07-05,cancelled,2392.11
1067,1111,2023-10-07,completed,540.63
1068,770,2023-06-17,completed,443.87
1069,401,2023-04-20,Completed,481.26
1070,13,2024-12-20,completed,119.11
1071,810,2023-04-05,cancelled,59.13
1072,251,2024-05-30,completed,700.47
1073,908,2024-06-07,completed,416.61
1074,631,2024-03-26,completed,295.94
1075,561,2024-10-27,pending,609.98
1076,197,2023-01-04,completed,712.85
1077,854,2023-08-09,shipped,511.41
1078,200,2023-05-15,completed,522.04
1079,502,2024-02-26,completed,412.53
1080,1004,2024-04-08,cancelled,951.38
1081,1105,2024-10-17,completed,362.5
1082,1187,2023-10-05,completed,
1083,1150,2023-06-22,completed,398.16
1084,668,2024-11-05,completed,676.94
1085,241,2024-05-06,completed,992.7
1086,1007,2024-07-12,pending,1914.52
1087,962,2023-11-21,completed,612.3
1088,1189,2023-11-23,completed,1595.88
1089,782,2023-10-12,completed,336.71
1090,170,2024-07-01,shipped,286.78
1091,604,2023-06-03,completed,791.02
1092,538,2024-12-13,completed,878.16
1093,1012,2023-05-09,completed,660.11
1094,472,2023-12-03,completed,3067.89
1095,395,2023-08-18,refunded,353.22
1096,97,2024-04-14,completed,1394.33
1097,1003,2024-05-11,completed,293.85
1098,907,2024-11-01,completed,928.91
1099,50,2024-07-30,shipped,592.3
1100,521,2023-07-01,completed,694.59
1101,576,2023-05-31,completed,797.15
1102,564,2024-10-09,completed,609.2
1103,1103,2023-12-23,cancelled,520.53
1104,181,2023-03-13,pending,91.2
1105,368,2024-08-25,completed,1104.41
1106,218,2024-04-18,Refunded,178.07
1107,293,2023-01-19,refunded,420.78
1108,1089,2024-07-25,completed,732.56
1109,1129,2024-03-19,completed,212.44
1110,54,2024-03-24,completed,520.08
1111,759,2024-09-23,completed,1017.82
1112,280,2023-12-28,completed,412.74
1113,232,2023-12-03,completed,527.0
1114,351,2024-03-26,refunded,255.05
1115,234,2023-05-25,completed,454.25
1116,589,2023-04-21,pending,183.13
1117,1195,2024-09-07,completed,669.64
1118,704,2023-06-07,completed,142.39
1119,868,2024-01-04,cancelled,341.9
1120,592,2023-07-17,completed,596.29
1121,17,2023-06-18,completed,492.89
1122,101,2024-03-12,completed,762.82
1123,323,2024-08-08,shipped,528.36
1124,293,2023-11-19,completed,90.79
1125,1009,2023-04-12,completed,208.99
1126,1013,2023-06-28,completed,574.61
1127,1025,2023-05-01,completed,1210.35
1128,766,2024-10-06,completed,1064.86
1129,668,2023-08-22,completed,3014.71
1130,779,2023-09-30,Completed,375.89
1131,489,2023-02-21,completed,993.83
1132,805,2023-11-22,shipped,944.77
1133,954,2024-10-29,shipped,1636.45
1134,916,2023-10-27,completed,1346.8
1135,737,2024-04-20,completed,707.11
1136,70,2023-05-13,completed,881.91
1137,870,2023-04-15,refunded,764.86
1138,440,2024-06-18,completed,557.97
1139,893,2023-02-17,completed,836.98
1140,648,2023-11-24,completed,654.0
1141,1058,2023-08-20,completed,633.31
1142,407,2023-01-12,completed,1687.95
1143,1118,2024-01-23,Completed,717.31
1144,1014,2024-12-04,shipped,612.43
1145,398,2023-02-20,completed,504.77
1146,580,2024-08-18,shipped,470.83
1147,638,2024-01-29,pending,203.07
1148,923,2024-06-12,Completed,558.4
1149,827,2023-03-12,cancelled,1253.13
1150,1023,2024-09-26,shipped,
1151,444,2023-01-09,pending,50.92
1152,606,2024-10-23, shipped,814.33
1153,518,2024-04-25,completed,672.43
1154,1092,2023-09-04,completed,1667.86
1155,366,2023-01-06,completed,333.62
1156,705,2024-03-21,completed,180.73
1157,145,2023-03-05,completed,484.22
1158,1021,2024-03-20,completed,424.96
1159,462,2024-07-18,Completed,117.33
1160,409,2023-07-15,cancelled,616.77
1161,700,2023-06-24,shipped,396.58
1162,599,2023-06-12,completed,1464.24
1163,1018,2023-06-14,completed,624.43
1164,638,2023-03-25,completed,298.23
1165,621,2023-07-02,cancelled,566.33
1166,126,2024-04-26,shipped,662.83
1167,27,2023-08-09,completed,871.81
1168,479,2024-07-24,completed,587.85
1169,1198,2024-08-21,completed,2115.61
1170,1101,2024-07-09,shipped,196.74
1171,755,2024-01-29,refunded,391.13
1172,757,2023-08-19,completed,299.36
1173,470,2024-11-09,completed,441.1
1174,214,2023-05-30,completed,
1175,11,2023-12-06,completed,686.65
1176,407,2023-11-28,refunded,856.79
1177,380,2024-06-28, shipped,621.59
1178,230,2024-02-04,Completed,649.89
1179,312,2024-08-06,completed,631.07
1180,30,2024-11-01,completed,407.9
1181,730,2023-10-13,completed,
1182,1113,2024-09-30,completed,294.09
1183,829,2023-05-04,pending,889.12
1184,538,2024-10-30,shipped,65.09
1185,505,2023-05-10,Completed,639.34
1186,370,2024-09-12,shipped,1007.14
1187,171,2023-10-12,shipped,1194.67
1188,719,2024-12-05,completed,41.45
1189,680,2023-04-05,shipped,418.37
1190,9,2023-12-06,completed,309.46
1191,499,2024-10-20,pending,390.42
1192,334,2023-02-04,completed,1367.57
1193,205,2023-07-13,completed,311.17
1194,844,2023-03-03,completed,1005.49
1195,631,2023-08-23,Completed,645.99
1196,761,2023-10-12,completed,376.67
1197,857,2024-03-27,pending,345.54
1198,1179,2023-07-08,completed,696.25
1199,964,2023-04-26,Completed,543.2
1200,745,2023-05-05,refunded,108.43
1201,1055,2024-11-16,completed,250.56
1202,574,2024-11-26,Completed,42726.27
1203,1182,2023-06-11,Completed,188.17
1204,914,2023-05-23,completed,1105.66
1205,782,2023-02-09,completed,138.56
1206,1084,2024-12-01,shipped,463.85
1207,619,2024-05-30,completed,908.49
1208,865,2024-07-09,completed,232.72
1209,342,2023-08-01,completed,175.92
1210,1156,2024-04-12,cancelled,795.62
1211,749,2023-02-13,completed,1027.7
1212,939,2024-05-08,pending,490.42
1213,553,2024-02-28,completed,409.16
1214,1041,2023-08-30,completed,
1215,90,2024-06-02,completed,603.25
1216,137,2024-04-16,completed,90.1
1217,609,2023-11-17,completed,1380.41
1218,879,2023-05-17,shipped,509.29
1219,972,2023-01-18,completed,255.26
1220,529,2024-11-15,completed,342.71
1221,780,2023-07-25,completed,638.31
1222,664,2023-08-09,completed,392.36
1223,1154,2024-05-12,completed,561.84
1224,785,2023-07-06,completed,223.08
1225,501,2023-10-02,completed,1210.83
1226,1164,2024-06-03,completed,348.9
1227,129,2024-03-10,completed,60.77
1228,1182,2024-04-24,completed,420.49
1229,185,2023-01-04,completed,305.22
1230,346,2023-11-26,completed,1156.5
1231,986,2023-12-13,cancelled,
1232,881,2024-04-06,completed,387.87
1233,1165,2023-04-21,PENDING,651.58
1234,900,2023-04-27,completed,860.74
1235,765,2024-07-10,completed,
1236,416,2024-05-06,completed,275.76
1237,6,2024-08-15,completed,1335.81
1238,149,2023-07-17,shipped,1126.18
1239,358,2024-12-29,pending,301.26
1240,50,2023-07-19,completed,270.84
1241,610,2024-04-20,shipped,757.08
1242,933,2023-04-29,completed,
1243,1156,2024-11-01,completed,755.65
1244,588,2023-08-31,pending,431.35
1245,1051,2024-08-08,completed,594.45
1246,1183,2023-08-30,completed,511.82
1247,1032,2024-07-31,cancelled,748.25
1248,558,2023-11-28,refunded,262.57
1249,391,2023-02-15,completed,629.22
1250,1174,2023-05-20,completed,1422.5
1251,291,2024-05-13,pending,1368.17
1252,494,2023-05-21,completed,684.23
1253,89,2023-07-20,completed,257.77
1254,953,2024-01-31,completed,1888.26
1255,780,2023-07-04,cancelled,748.43
1256,102,2023-04-05,cancelled,1766.67
1257,267,2024-03-31,shipped,770.87
1258,667,2024-05-17,completed,35.06
1259,649,2024-06-19,completed,1880.2
1260,963,2024-11-20,Completed,1018.56
1261,320,2023-04-01,cancelled,577.62
1262,1110,2023-11-08,Completed,100.73
1263,534,2023-06-20,completed,1096.63
